region,anzsic_descriptor,anzsic_descriptor2,category,gas,units,magnitude,year,data_val
Waikato,Total,,,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2008,1734.9
Waikato,Total,,,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2008,144.26
Waikato,Total,,,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,15696.26
Waikato,Total,,,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2009,7430.97
Waikato,Total,,,Methane,Kilotonnes,Carbon dioxide equivalents,2009,6373.53
Waikato,Total,,,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2009,1750.68
Waikato,Total,,,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2009,141.13
Waikato,Total,,,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,14734.67
Waikato,Total,,,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2010,6529.07
Waikato,Total,,,Methane,Kilotonnes,Carbon dioxide equivalents,2010,6267.74
Waikato,Total,,,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2010,1788.88
Waikato,Total,,,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2010,149.03
Waikato,Total,,,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,14943.56
Waikato,Total,,,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2011,6688.42
Waikato,Total,,,Methane,Kilotonnes,Carbon dioxide equivalents,2011,6293.21
Waikato,Total,,,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2011,1796.19
Waikato,Total,,,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2011,165.77
Waikato,Total,,,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,16198.15
Waikato,Total,,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2012,7824.03
Waikato,Total,,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2012,6382.58
Waikato,Total,,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2012,1822.07
Waikato,Total,,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2012,169.51
Waikato,Total,,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,15237.68
Waikato,Total,,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2013,6752.68
Waikato,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2013,6486.47
Waikato,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2013,1833.2
Waikato,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2013,165.38
Waikato,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,15122.16
Waikato,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2014,6485.86
Waikato,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2014,6546.82
Waikato,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2014,1912.3
Waikato,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2014,177.22
Waikato,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,14844.99
Waikato,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2015,6571
Waikato,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2015,6269.65
Waikato,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2015,1826.01
Waikato,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2015,178.36
Waikato,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,14527.62
Waikato,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2016,6017.53
Waikato,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2016,6435.23
Waikato,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2016,1900.79
Waikato,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2016,174.11
Waikato,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,14652.51
Waikato,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2017,6195.88
Waikato,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2017,6408.36
Waikato,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2017,1879.41
Waikato,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2017,168.89
Waikato,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,14963.48
Waikato,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2018,6430.73
Waikato,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2018,6443.72
Waikato,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2018,1913.14
Waikato,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2018,175.91
Waikato,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,16035.4
Waikato,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2019,7408.94
Waikato,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2019,6508.87
Waikato,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2019,1948.27
Waikato,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2019,169.33
Waikato,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2020,15892.7
Waikato,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2020,7457.73
Waikato,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2020,6342.43
Waikato,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2020,1917.6
Waikato,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2020,174.96
Waikato,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2021,16217.16
Waikato,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2021,7784.65
Waikato,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2021,6342.65
Waikato,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2021,1910.24
Waikato,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2021,179.63
Wellington,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,3601.23
Wellington,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2007,1879.49
Wellington,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2007,1422.37
Wellington,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2007,217.39
Wellington,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2007,82
Wellington,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,3589.07
Wellington,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2008,1871.12
Wellington,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2008,1408.49
Wellington,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2008,216.58
Wellington,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2008,92.88
Wellington,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,3446.12
Wellington,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2009,1807.83
Wellington,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2009,1333.37
Wellington,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2009,203.48
Wellington,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2009,101.43
Wellington,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,3394.66
Wellington,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2010,1794.78
Wellington,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2010,1293.78
Wellington,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2010,208.71
Wellington,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2010,97.39
Wellington,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,3438.12
Wellington,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2011,1755.65
Wellington,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2011,1347.05
Wellington,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2011,226.59
Wellington,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2011,108.83
Wellington,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,3334.86
Wellington,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2012,1686.69
Wellington,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2012,1318.63
Wellington,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2012,217.78
Wellington,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2012,111.76
Wellington,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,3286.48
Wellington,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2013,1687.23
Wellington,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2013,1266.46
Wellington,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2013,219.07
Wellington,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2013,113.72
Wellington,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,3245.83
Wellington,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2014,1668.79
Wellington,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2014,1255.57
Wellington,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2014,213.99
Wellington,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2014,107.49
Wellington,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,3234.42
Wellington,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2015,1705.28
Wellington,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2015,1209.19
Wellington,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2015,206.26
Wellington,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2015,113.73
Wellington,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,3206.98
Wellington,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2016,1716.87
Wellington,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2016,1163.39
Wellington,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2016,204.12
Wellington,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2016,122.62
Wellington,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,3337.59
Wellington,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2017,1780.61
Wellington,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2017,1214.85
Wellington,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2017,215.93
Wellington,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2017,126.22
Wellington,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,3257.35
Wellington,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2018,1758.73
Wellington,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2018,1167.72
Wellington,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2018,205.68
Wellington,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2018,125.25
Wellington,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,3361.95
Wellington,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2019,1811.42
Wellington,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2019,1200.64
Wellington,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2019,218.72
Wellington,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2019,131.21
Wellington,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2020,3242.33
Wellington,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2020,1635.58
Wellington,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2020,1246.37
Wellington,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2020,233.71
Wellington,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2020,126.69
Wellington,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2021,3151.05
Wellington,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2021,1641.01
Wellington,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2021,1159.91
Wellington,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2021,226.94
Wellington,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2021,123.25
West Coast,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,1163.29
West Coast,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2007,354.48
West Coast,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2007,656.8
West Coast,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2007,141.08
West Coast,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2007,10.94
West Coast,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,1244.95
West Coast,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2008,356.46
West Coast,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2008,730.78
West Coast,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2008,145.89
West Coast,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2008,11.84
West Coast,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,1355.81
West Coast,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2009,348.16
West Coast,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2009,835.36
West Coast,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2009,159.76
West Coast,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2009,12.55
West Coast,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,1367.98
West Coast,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2010,333.2
West Coast,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2010,877.44
West Coast,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2010,143.97
West Coast,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2010,13.39
West Coast,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,1336.7
West Coast,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2011,397.98
West Coast,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2011,758.39
West Coast,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2011,166.3
West Coast,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2011,14.05
West Coast,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,1202.46
West Coast,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2012,414
West Coast,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2012,616.3
West Coast,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2012,156.5
West Coast,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2012,15.67
West Coast,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,1216.83
West Coast,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2013,406.88
West Coast,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2013,638.26
West Coast,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2013,155.16
West Coast,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2013,16.54
West Coast,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,1303.92
West Coast,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2014,417.59
West Coast,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2014,702.91
West Coast,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2014,165.02
West Coast,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2014,18.41
West Coast,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,1252.43
West Coast,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2015,395.86
West Coast,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2015,676.14
West Coast,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2015,163.2
West Coast,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2015,17.24
West Coast,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,1191.45
West Coast,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2016,355.74
West Coast,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2016,667.48
West Coast,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2016,152.49
West Coast,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2016,15.75
West Coast,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,1073.77
West Coast,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2017,401.29
West Coast,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2017,504.15
West Coast,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2017,152.44
West Coast,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2017,15.9
West Coast,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,1064.01
West Coast,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2018,433.16
West Coast,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2018,470.5
West Coast,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2018,142.43
West Coast,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2018,17.93
West Coast,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,1150.81
West Coast,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2019,467.05
West Coast,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2019,506.63
West Coast,Total,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2019,161.17
West Coast,Total,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2019,15.99
West Coast,Total,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2020,1224.6
West Coast,Total,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2020,446.84
West Coast,Total,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2020,576.26
